age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
31,3,-1.6949088917876263,8,9,0,3,1,4,1,0,0,50,37,0
29,3,-0.20858697180701039,9,14,2,9,5,1,0,0,0,40,15,1
46,3,2.401462024872642,6,13,2,11,0,4,1,0,0,50,10,1
37,3,-0.47971779409993437,1,7,2,2,0,4,1,0,0,40,37,0
56,0,-0.44599151291428707,6,13,2,0,0,4,1,0,0,40,37,1
37,3,-0.09179091939324857,11,10,2,2,0,4,1,0,0,40,37,0
26,5,-0.7141711420629443,8,9,2,0,0,4,1,0,0,40,37,0
31,3,0.5416706316197055,11,10,4,0,4,2,0,0,0,35,37,0
36,3,-1.1480080175119582,8,9,2,7,5,1,0,0,0,40,33,0
52,3,0.21786617916043352,0,6,2,5,0,4,1,0,0,45,37,0
63,3,-0.05670961567443604,0,6,5,6,1,2,1,0,0,40,37,0
30,3,1.3124717546382236,8,9,4,0,1,4,0,0,0,40,37,0
41,3,0.7047671149972159,9,14,2,3,0,4,1,0,0,45,37,0
23,3,-0.3929159692847121,8,9,5,6,4,4,0,0,0,48,37,0
26,3,2.214400015844997,11,10,2,0,5,4,0,0,0,42,37,0
23,3,-1.382403949265936,11,10,0,3,1,4,1,0,0,50,37,0
37,1,0.7697737468637291,5,11,2,10,0,2,1,0,0,40,37,0
20,3,1.2928009614237141,11,10,4,7,3,4,1,0,0,35,37,0
35,3,-1.6694964776698744,8,9,2,2,0,4,1,0,0,40,37,0
32,3,-0.04275747687955642,0,6,4,2,4,4,1,0,0,40,37,0
53,4,1.349275544628009,6,13,2,11,0,4,1,0,0,45,37,1
26,3,-0.18117647361493,8,9,2,11,0,4,1,0,0,40,37,0
23,3,-0.6483032670609448,11,10,4,10,3,2,0,0,0,40,37,0
41,6,-1.2346375937000833,6,13,2,3,0,1,1,0,0,40,37,0
43,6,-1.75756145908381,9,14,4,9,1,4,1,0,0,45,37,0
64,5,-1.7097337569597988,8,9,2,3,0,4,1,0,0,45,37,1
40,3,1.1364221745029977,11,10,0,3,1,4,1,0,0,45,37,0
43,3,0.4645721461309633,6,13,0,3,1,4,1,0,0,35,37,0
50,0,0.47430993518286285,8,9,2,0,0,4,1,0,0,48,37,0
32,3,0.2764766453407344,1,7,2,4,0,4,1,0,0,40,37,0
41,3,1.2384967109208453,8,9,2,2,0,4,1,0,0,40,37,1
30,3,0.022949632737152354,11,10,4,3,1,4,0,0,0,40,8,0
45,6,0.9569735547930521,8,9,2,2,0,4,1,0,0,40,37,0
24,3,0.25620872355228785,4,12,4,6,3,4,1,0,0,40,37,0
43,3,0.43169562483899593,6,13,0,11,1,4,0,0,0,50,37,0
28,3,-0.5407512243014037,8,9,2,13,0,2,1,0,0,40,37,0
35,3,-1.547693731828485,8,9,4,6,1,4,0,0,0,40,37,0
36,3,2.401542407565288,8,9,3,9,4,2,1,0,0,50,37,0
38,0,0.24001735260514362,8,9,4,0,4,4,0,0,0,40,37,0
32,1,-0.7576926285095236,6,13,0,9,4,4,0,0,0,35,37,0
50,6,-0.9523909933384815,8,9,2,10,0,4,1,0,0,40,37,0
35,3,-1.1264310061575724,8,9,4,7,3,4,1,0,0,40,37,0
30,3,-1.523843038596415,9,14,4,0,1,4,0,0,0,40,9,0
27,3,0.3803999836894262,6,13,4,0,3,4,1,0,0,38,37,0
61,3,0.4677300376277468,8,9,4,6,1,2,0,0,0,40,37,0
31,1,0.29734169570311814,8,9,2,10,0,4,1,0,0,40,37,1
20,3,-0.0025087143478255136,8,9,4,7,1,2,0,0,0,40,37,0
35,3,0.45783148319055644,2,8,2,13,0,4,1,0,0,40,37,0
51,3,0.25305083205550444,8,9,4,2,1,2,1,0,0,40,37,0
59,3,-1.7951920424836623,8,9,6,8,1,4,0,0,0,40,37,0
21,3,0.32556750406345897,8,9,4,7,3,4,0,0,0,40,37,0
22,3,-1.3262049638649969,0,6,4,7,3,4,0,0,0,40,37,0
60,0,-1.7598006912360746,11,10,6,3,1,4,0,0,0,40,8,0
49,0,-0.00972019020229827,8,9,2,2,0,4,1,0,0,40,37,1
61,3,0.7184781057141594,8,9,2,6,0,4,1,0,0,40,37,0
63,3,0.3232134394931295,8,9,4,2,1,4,1,0,0,40,37,0
27,0,-1.6314295310813756,6,13,4,3,1,4,0,0,0,40,37,0
41,6,-1.7384648279596249,8,9,0,3,4,4,0,0,0,45,37,0
24,3,1.0016778151456993,6,13,4,0,3,4,0,0,0,40,37,0
30,3,-1.6649720803981192,10,15,2,9,5,4,0,0,0,45,37,1
52,3,-0.2840089039920057,6,13,2,3,0,4,1,0,0,40,37,1
57,0,2.6902770395475537,11,10,2,3,0,4,1,0,0,40,37,1
38,3,-0.8869824480087414,6,13,4,12,1,4,0,0,0,45,37,0
43,3,0.3492344654266251,9,14,0,3,1,4,0,0,0,50,37,1
61,3,0.2610087186273987,11,10,6,0,2,4,0,0,0,40,37,0
51,3,-0.02841490786325631,8,9,2,6,0,2,1,0,0,40,37,1
40,3,0.9191822060079091,6,13,2,0,0,4,1,0,0,40,24,0
41,1,-1.6511921902303368,11,10,2,0,0,4,1,0,0,40,37,1
59,3,0.10275816329222506,11,10,2,11,0,4,1,0,0,40,37,0
32,6,0.11324236306154613,6,13,4,9,3,4,0,0,0,40,37,0
31,3,1.8773324190992344,8,9,2,3,0,4,1,0,0,40,37,1
30,3,1.8003257995449442,4,12,4,6,1,4,1,0,0,48,37,0
54,5,-1.470790461450453,11,10,2,11,0,4,1,0,0,40,37,0
27,3,0.09971510421350646,11,10,0,9,1,4,0,0,0,40,37,0
32,5,0.27969195304655026,8,9,2,13,0,4,1,0,0,48,37,0
35,3,1.4879356894413187,8,9,2,13,5,2,0,0,0,40,37,0
27,3,-0.5358938130172604,1,7,4,2,1,4,1,0,0,45,37,0
40,3,-1.0192119774104194,6,13,2,9,0,4,1,0,0,46,37,1
34,3,-0.30744620051904215,5,11,2,11,0,4,1,0,0,40,37,0
34,1,0.6129815632379791,4,12,2,9,0,4,1,0,0,40,37,1
28,3,-0.19456593356129184,8,9,2,7,0,3,1,0,0,40,37,0
45,3,0.9426195025349455,6,13,0,3,4,4,0,0,0,40,37,0
25,3,-0.7605634389611449,11,10,2,3,0,4,1,0,0,50,37,0
19,3,0.4522735941562176,11,10,4,0,1,4,0,0,0,40,37,0
43,3,0.44449943945322706,6,13,4,3,1,2,0,0,0,50,37,1
54,3,0.06202710460462177,6,13,2,2,0,4,1,0,0,45,37,1
30,3,-0.8305767642552856,4,12,2,2,0,4,1,0,0,40,37,0
35,3,-0.041494320280843044,8,9,0,5,4,4,0,0,0,40,37,0
61,3,-0.0009584767039500007,8,9,2,11,0,4,1,0,0,40,37,0
50,3,-0.5210689478450878,2,8,2,11,0,1,1,0,0,40,0,1
32,3,-0.919273323968578,3,5,5,6,4,4,0,0,0,40,3,0
36,3,-0.23747880819212736,8,9,4,7,1,4,1,0,0,40,37,0
50,3,1.44774434311862,11,10,2,2,0,4,1,0,0,40,37,1
28,3,1.0166175127359367,1,7,2,4,0,4,1,0,0,40,37,0
62,3,-0.04451441287594867,6,13,2,12,0,4,1,0,0,38,37,0
41,3,-1.4230086922936678,9,14,2,9,5,4,0,0,0,45,8,0
28,3,0.24281926360592604,11,10,2,6,0,4,1,0,0,45,37,0
33,3,-0.013854157252632972,6,13,2,5,0,4,1,0,0,40,37,0
54,3,1.275093802558114,6,13,2,3,0,4,1,0,0,45,37,1
34,3,-0.24566635960015135,6,13,2,3,0,4,1,0,0,50,37,1
40,3,0.9434233294613995,6,13,4,0,1,4,0,0,0,40,37,0
51,1,-0.9706263813271802,11,10,2,0,5,4,0,0,0,40,37,0
44,3,-1.5732554280897213,6,13,4,7,1,4,1,0,0,48,37,0
54,3,-0.9333747449069418,8,9,2,3,0,4,1,0,0,40,37,1
34,5,-0.03532781943076045,4,12,4,2,1,4,1,0,0,40,37,0
42,3,0.24123457623663108,8,9,0,0,4,4,1,0,0,40,37,0
46,3,0.5500993311056657,1,7,6,9,4,2,0,0,0,40,37,0
34,3,1.8983926845723285,6,13,4,7,1,4,1,0,0,40,7,0
59,3,-1.0703009202074725,8,9,0,2,1,4,1,0,0,40,37,0
20,3,-1.6396170824893996,8,9,4,7,3,4,1,0,0,50,37,0
34,3,0.04992376774058628,11,10,2,6,0,4,1,0,0,45,37,1
34,3,-0.8253978222005608,11,10,2,5,0,4,1,0,0,40,37,1
47,3,-0.8043605232110798,6,13,5,9,4,4,0,0,0,50,37,0
30,5,-1.5535501851497926,5,11,0,2,1,4,1,0,0,49,37,0
23,3,-1.249967721511741,11,10,4,3,1,4,0,0,0,35,37,0
34,3,-0.08291437347683546,11,10,2,2,0,4,1,0,0,48,37,1
22,3,0.8449085980035623,2,8,4,5,1,4,1,0,0,40,37,0
31,3,-0.7904198676580066,8,9,4,2,2,4,1,0,0,40,37,0
50,3,-0.3937197962111661,8,9,2,2,0,4,1,0,0,40,37,0
23,3,0.04535343750160514,8,9,4,0,1,4,0,0,0,50,37,0
35,3,0.2886488816556088,8,9,2,5,0,4,1,0,0,40,37,0
28,3,-1.1119965712068205,8,9,2,6,0,2,1,0,0,40,37,0
27,3,1.0188911946136208,8,9,0,5,1,4,1,0,0,40,37,0
25,3,-1.5314334614305019,0,6,2,7,5,4,0,0,0,40,37,0
33,3,-0.2913581787481563,8,9,4,6,4,4,1,0,0,40,37,0
36,3,0.614991130554114,11,10,4,2,1,4,0,0,0,40,37,0
23,3,0.5456208668011364,11,10,2,11,5,4,0,0,0,47,37,0
29,3,2.596481920472182,6,13,4,9,1,4,0,0,0,45,37,0
19,3,-0.9583278293524344,2,8,4,5,1,4,1,0,0,40,37,0
20,3,0.5891653197313286,11,10,4,9,3,4,0,0,0,40,37,0
52,0,-0.1398253198697765,8,9,2,6,0,4,1,0,0,40,37,1
22,3,1.9597935785116054,5,11,4,0,1,4,0,0,0,40,37,0
60,3,-1.7683557063819062,11,10,2,2,0,4,1,0,0,40,37,0
19,3,-0.19053531568721552,1,7,4,7,1,2,1,0,0,40,37,0
36,3,-1.7328380394744471,8,9,4,13,2,4,1,0,0,50,37,0
25,3,0.8485832353816376,8,9,4,2,3,4,1,0,0,40,4,0
50,3,-0.10927989666452566,1,7,0,7,4,4,0,0,0,40,37,0
44,3,0.20158294227883738,4,12,0,9,1,4,0,0,0,43,37,0
28,3,-0.5673349290834171,8,9,5,9,4,4,0,0,0,40,37,0
56,3,-0.5331608014673168,11,10,2,3,0,4,1,0,0,45,37,0
56,5,-1.2283562604319358,11,10,2,3,0,4,1,0,0,50,37,1
23,3,-0.6337654829339344,6,13,4,9,3,4,1,0,0,42,37,0
38,3,-0.2875342592265967,8,9,0,9,4,2,0,0,0,40,37,0
54,6,0.7852301903352583,5,11,2,10,0,4,1,0,0,40,37,0
50,1,-0.19048938271998958,8,9,4,7,1,2,0,0,0,40,37,0
51,3,-0.2718366676771313,1,7,6,5,4,2,0,0,0,40,37,0
61,3,-1.3788441443059254,6,13,4,9,1,4,0,0,0,45,37,0
26,3,-1.049447353086895,6,13,4,11,1,4,1,0,0,40,37,0
24,5,-0.7292486385548596,8,9,0,2,1,4,1,0,0,50,37,0
27,3,0.24678098202916346,1,7,5,4,2,4,1,0,0,40,31,0
51,3,-0.6578343577603275,9,14,2,3,0,4,1,0,0,50,37,1
46,3,1.9842643668012254,8,9,2,6,0,4,1,0,0,40,37,1
20,3,0.27474267582795514,11,10,4,7,3,4,1,0,0,40,37,0
30,3,0.5091386075819326,8,9,2,3,0,4,1,0,0,50,37,0
30,3,-0.8321729348663871,6,13,2,9,0,4,1,0,0,40,37,1
31,5,2.1695579565906717,4,12,2,2,1,4,1,0,0,50,37,1
59,3,-0.403537967955711,4,12,2,9,0,4,1,0,0,35,37,1
24,1,-0.2043611388222238,11,10,4,0,1,4,0,0,0,40,37,0
36,3,0.8438636229991722,8,9,0,3,4,4,0,0,0,50,37,0
39,3,-0.833401641739681,9,14,2,3,0,4,1,0,0,50,37,1
75,4,-1.1389247732430283,8,9,6,11,2,1,1,0,0,35,37,1
36,3,-1.662434283958886,8,9,2,3,0,4,1,0,0,50,37,1
46,4,0.2780383662264164,11,10,2,11,0,4,1,0,0,40,37,0
29,3,-0.5407512243014037,8,9,2,5,0,2,1,0,0,40,37,0
60,3,-1.2520461882787148,3,5,2,6,0,4,1,0,0,49,37,0
37,3,1.7932750890757623,11,10,2,13,0,4,1,0,0,50,37,0
54,3,-0.5153158437000387,11,10,2,9,0,4,1,0,0,50,37,0
47,3,0.08329406843023252,1,7,0,7,1,4,0,0,0,38,37,0
23,3,-0.7274917025584673,6,13,4,0,3,4,0,0,0,40,37,0
49,3,1.420483127070024,1,7,2,11,5,4,0,0,0,40,37,0
23,3,0.5639481207242869,8,9,4,6,3,4,1,0,0,40,37,0
44,3,-0.176491310957884,9,14,2,3,0,4,1,0,0,40,37,1
25,3,-1.783685834193564,5,11,4,7,4,0,0,0,0,40,37,0
23,1,0.7695555652694059,8,9,0,0,3,4,0,0,0,40,4,0
48,3,-0.002106800884598529,5,11,2,2,0,4,1,0,0,40,37,0
33,5,-0.08291437347683546,8,9,2,2,0,4,1,0,0,50,37,0
27,3,0.9086061403041362,6,13,2,0,0,4,1,0,0,45,37,0
39,3,-0.7513079460651177,4,12,2,12,0,4,1,0,0,40,9,1
26,1,-0.24176205738594636,0,6,2,7,0,4,1,0,0,40,37,0
34,3,2.286112860926498,9,14,2,3,0,4,1,0,0,40,37,1
32,4,-0.6506802981148873,8,9,2,11,0,4,1,0,0,50,37,0
56,1,1.0606901947892273,9,14,2,3,0,2,1,0,0,40,37,1
23,3,-0.7228524728686472,6,13,2,11,0,4,1,0,0,40,37,0
61,3,-1.1585266670066987,8,9,2,3,0,4,1,0,0,50,37,0
38,3,-0.8818035059540165,8,9,4,0,4,4,0,0,0,35,37,0
42,5,0.18141836966664923,11,10,4,9,1,4,1,0,0,40,37,0
19,3,-0.2653830857818866,8,9,0,7,1,4,0,0,0,40,37,0
31,3,-0.4977809334615357,1,7,3,5,1,1,1,0,0,40,17,0
32,3,-1.215299814497962,6,13,4,12,1,1,0,0,0,40,28,0
44,1,-0.41267862843367326,6,13,2,9,0,4,1,0,0,40,37,1
30,3,-0.8849499142089935,1,7,2,9,0,4,1,0,0,35,37,0
44,3,-0.21367404792728337,6,13,4,9,1,4,0,0,0,45,37,0
61,3,-1.146251081515566,9,14,2,9,0,1,1,0,0,45,17,1
30,1,-0.14157077262436227,6,13,4,3,3,4,1,0,0,40,37,0
45,3,-1.6279271423303976,6,13,4,2,1,4,1,0,0,40,37,0
22,3,-0.8372944607120796,5,11,4,0,3,4,0,0,0,40,37,0
49,3,0.12128063232608582,11,10,2,7,0,4,1,0,0,40,37,0
39,3,0.28298764344501154,4,12,6,0,4,4,0,0,0,45,37,0
39,3,0.6833738355117339,8,9,2,9,0,2,1,0,0,40,37,0
34,3,0.259998193348428,11,10,4,0,2,4,0,0,0,40,37,0
52,1,-0.31752848682513624,11,10,2,3,0,4,1,0,0,40,37,1
24,3,0.2554278631094469,5,11,4,0,1,4,0,0,0,40,37,0
38,3,-0.867736534741072,6,13,2,9,0,4,1,0,0,45,37,1
19,3,0.6632551958667716,1,7,4,6,3,4,1,0,0,40,37,0
25,3,-1.1271429671495745,4,12,4,7,3,4,1,0,0,43,37,0
27,3,-0.22539843781170482,8,9,2,9,5,2,0,0,0,40,37,0
28,3,0.925119042021862,5,11,4,12,1,2,0,0,0,40,37,0
49,3,0.223722632481741,8,9,2,7,0,2,1,0,0,40,37,0
57,3,0.7979191725314245,8,9,6,13,4,4,1,0,0,50,37,0
56,0,-1.3040652736620932,9,14,2,3,0,4,1,0,0,40,30,1
30,3,0.6417241174796118,8,9,2,3,0,4,1,0,0,50,37,0
41,3,-0.826821744184565,0,6,4,11,3,4,0,0,0,40,37,0
26,3,-0.04097757439955121,8,9,4,5,3,4,1,0,0,40,37,0
61,3,-0.5910363401720027,0,6,2,2,0,4,1,0,0,48,37,0
50,3,0.478455385475004,11,10,0,9,4,4,1,0,0,40,37,0
24,3,-0.4088547089121137,8,9,4,6,1,4,1,0,0,45,37,0
44,3,-1.3602757423048386,1,7,4,7,1,4,0,0,0,40,37,0
38,6,-0.8316447057432887,9,14,4,9,2,4,0,0,0,40,37,0
25,3,-0.9522646776786102,6,13,4,11,3,4,1,0,0,50,37,0
38,3,2.2255502436390944,11,10,4,13,1,4,1,0,0,40,37,0
38,3,-0.9457077466071071,9,14,2,9,0,4,1,0,0,40,37,1
52,3,1.5653557057006424,8,9,2,2,0,4,1,0,0,50,37,1
39,3,1.8572137794542722,6,13,2,0,0,4,1,0,0,45,37,0
60,3,-1.056922943502917,8,9,2,9,0,4,1,0,0,40,37,0
57,3,-1.5256459075600333,8,9,2,13,0,4,1,0,0,40,37,1
24,3,0.11773231060788186,8,9,2,11,0,4,1,0,0,48,37,0
42,3,0.8797602368862452,8,9,6,13,4,4,1,0,0,40,37,0
22,3,-0.475308229246244,3,5,4,9,4,2,0,0,0,36,37,0
47,3,-0.18709034314526993,8,9,0,3,4,4,0,0,0,43,37,0
30,3,-1.430748397271239,8,9,4,2,1,4,1,0,0,40,37,0
38,3,1.3262746112896189,6,13,2,2,0,4,1,0,0,45,37,0
44,3,0.4798678242172017,11,10,2,0,5,4,0,0,0,45,37,1
34,3,-0.7326936110968051,8,9,2,2,0,4,1,0,0,50,37,0
31,3,-0.5525100639112446,11,10,2,3,0,4,1,0,0,40,37,0
42,3,0.015990788202422276,6,13,4,3,1,4,0,0,0,35,37,0
37,3,0.5830677183320849,8,9,2,2,0,4,1,0,0,35,37,0
36,5,0.6740609264066743,8,9,2,4,0,4,1,0,0,35,37,0
55,3,-0.430041290045079,5,11,2,2,0,4,1,0,0,50,16,1
30,3,1.2078823882647556,4,12,2,2,0,4,1,0,0,40,37,0
29,3,0.09202133220316132,6,13,4,0,1,4,0,0,0,45,37,0
46,5,1.6937842820643738,10,15,2,9,0,4,1,0,0,45,37,1
35,3,0.3974066648048309,5,11,0,7,4,4,0,0,0,35,37,0
38,3,0.14036578020846435,8,9,0,2,4,4,1,0,0,40,37,0
36,3,-0.2797715877654126,3,5,4,5,3,4,1,0,0,40,37,0
19,3,1.357038216089193,1,7,4,11,1,4,0,0,0,40,14,0
30,3,0.14448826401699258,8,9,2,13,0,4,1,0,0,45,37,0
36,1,-0.3491648180020032,5,11,2,13,0,0,1,0,0,40,37,0
27,3,2.3379022814737462,11,10,4,2,1,4,1,0,0,45,37,0
27,3,1.4346189977338075,4,12,2,0,0,4,1,0,0,40,37,1
19,3,1.4597672972900102,11,10,4,9,3,4,1,0,0,40,37,0
21,3,0.5840093441602168,11,10,4,7,1,4,0,0,0,40,37,0
43,3,0.712977632888853,8,9,5,5,1,4,1,0,0,40,37,0
50,3,-0.19572574098374687,8,9,2,2,0,4,1,0,0,40,37,0
38,3,1.2285407402746227,1,7,2,5,0,4,1,0,0,48,37,1
41,3,0.4798678242172017,10,15,0,9,4,4,0,0,0,38,37,0
20,3,-1.600298462543994,11,10,4,9,1,4,0,0,0,40,37,0
62,3,-1.101925768142533,3,5,2,7,0,4,1,0,0,35,37,0
41,3,2.6033603823142664,2,8,0,6,1,2,0,0,0,40,37,0
37,3,-0.210045343516434,8,9,2,2,0,4,1,0,0,45,37,0
28,3,-1.4711464419464542,6,13,2,11,0,4,1,0,0,50,37,1
46,5,0.6115806077375879,8,9,2,4,0,4,1,0,0,35,37,0
28,3,2.245967447571025,8,9,4,11,1,4,0,0,0,45,37,0
50,3,0.17135904984416814,0,6,5,0,4,4,0,0,0,40,37,0
19,3,0.517429508166215,11,10,4,2,1,4,1,0,0,45,24,0
48,5,0.43987169300521345,10,15,2,9,0,4,1,0,0,35,37,1
44,3,-0.0012225912654991622,11,10,0,2,1,4,1,0,0,42,37,0
25,3,-0.030757489191779307,11,10,4,0,3,4,1,0,0,35,37,0
47,6,-0.23736397577406249,11,10,0,0,1,4,0,0,0,40,37,0
28,3,-1.1279697605596415,8,9,0,12,3,1,0,0,0,40,37,0
34,3,0.4645147299219309,4,12,2,0,5,4,0,0,0,40,37,1
32,5,-1.523843038596415,11,10,0,7,1,4,0,0,0,35,37,0
56,3,-1.6457950665812888,9,14,2,3,0,4,1,0,0,40,37,0
30,3,-0.7497347419376292,6,13,2,11,0,4,1,0,0,40,37,1
28,3,2.06481930807372,11,10,4,11,1,4,1,0,0,45,37,0
39,3,0.5147768793089169,2,8,4,5,1,4,1,0,0,40,37,0
33,5,-0.8299796356813484,8,9,2,2,0,4,1,0,0,40,37,1
23,3,0.5695634259676582,11,10,4,7,1,1,1,0,0,40,5,0
37,3,-0.014324970166698868,8,9,2,2,0,4,1,0,0,40,37,0
30,3,1.035484479023992,11,10,2,0,0,4,1,0,0,40,37,1
20,3,-1.589699430356608,11,10,4,3,1,4,0,0,0,40,37,0
42,3,1.0816930440532888,8,9,0,2,4,4,1,0,0,45,37,0
26,3,-1.2943274846101938,9,14,4,9,1,4,0,0,0,40,37,0
37,5,1.210684299265538,8,9,3,7,4,2,0,0,0,40,37,0
36,1,-0.9789861813623014,6,13,0,9,4,4,0,0,0,40,37,0
25,3,-1.4998545464626674,8,9,4,11,4,4,0,0,0,40,37,0
38,4,0.10293041191932234,6,13,2,9,0,4,1,0,0,50,37,1
29,3,-0.753891675471577,8,9,4,7,1,4,1,0,0,40,37,0
20,6,0.39878465382160916,11,10,4,2,3,4,1,0,0,38,37,0
32,3,-0.0680550585792435,8,9,4,2,2,4,1,0,0,50,37,0
59,0,-0.9161843319226334,8,9,2,0,0,4,1,0,0,40,37,1
56,5,-0.7079012920366033,6,13,2,0,0,4,1,0,0,40,37,1
35,3,0.9754615741014935,6,13,2,11,0,4,1,0,0,40,37,1
61,3,-0.06526463082026758,8,9,2,9,0,4,1,0,0,40,37,0
36,3,-0.2828490965695507,8,9,4,11,3,4,0,0,0,40,37,0
45,0,2.289890847480831,6,13,4,3,1,4,0,0,0,40,37,0
22,3,0.34524978051977473,6,13,4,0,3,4,0,0,0,40,37,0
34,3,0.8952281635995808,8,9,4,13,3,4,1,0,0,40,37,0
24,3,0.4897778618961985,1,7,4,2,4,4,1,0,0,40,37,0
42,3,0.2767637263858965,3,5,4,9,3,2,1,0,0,35,37,0
46,0,1.4625232753235666,10,15,5,9,4,4,0,0,0,40,10,1
40,3,1.980015567332826,11,10,0,6,4,2,0,0,0,40,37,0
55,3,-0.43275133511140956,8,9,0,6,1,4,0,0,0,40,37,0
28,3,-1.7202294399709264,8,9,2,7,0,4,1,0,0,43,37,0
47,3,0.00743577305659074,9,14,2,9,0,4,1,0,0,40,37,1
54,3,1.8132559298190467,9,14,2,3,0,4,1,0,0,52,37,1
38,3,-0.799089715221903,4,12,2,3,0,4,1,0,0,40,37,1
61,5,0.2360671174237127,11,10,6,6,1,4,0,0,0,40,37,0
62,4,-0.49793021560502,9,14,2,9,0,1,1,0,0,40,33,0
19,3,0.45112526997556907,11,10,4,4,3,4,1,0,0,50,37,0
40,3,1.9739294491753887,0,6,2,2,0,4,1,0,0,40,37,0
55,3,-0.7000697211245804,9,14,4,9,2,1,0,0,0,40,35,0
43,5,-0.9358321586535298,6,13,2,11,0,4,1,0,0,40,37,1
39,3,-0.7974016786763497,8,9,2,2,0,4,1,0,0,40,37,0
38,0,0.9246941620750221,11,10,2,0,0,4,1,0,0,45,37,1
28,3,0.9302520511093609,8,9,4,7,4,4,0,0,0,40,24,0
36,3,0.014899880230806174,11,10,0,12,4,4,0,0,0,40,37,0
49,3,-1.608221899390469,11,10,2,4,0,4,1,0,0,50,37,0
41,3,0.41047459398061115,11,10,0,0,3,2,0,0,0,40,37,0
36,6,-0.1609774512773224,6,13,0,9,4,4,0,0,0,40,37,0
51,3,1.2647703681740836,8,9,2,0,0,4,1,0,0,40,37,1
51,3,-1.1245822042267284,8,9,2,2,0,4,1,0,0,40,37,0
50,3,-0.032020645790492686,8,9,0,10,1,4,1,0,0,40,37,0
38,3,0.13345286864096023,2,8,2,2,0,4,1,0,0,40,37,1
18,3,0.6379690974088911,8,9,4,0,3,4,0,0,0,35,37,0
26,3,-1.689247653577029,8,9,4,13,3,4,1,0,0,40,37,0
21,3,0.33034453265495684,11,10,4,11,3,4,0,0,0,47,37,0
26,3,0.7612302149597041,8,9,2,3,0,4,1,0,0,52,37,0
30,1,1.5065729908932441,8,9,2,0,5,4,0,0,0,40,37,1
33,1,1.3775932189228015,8,9,4,7,1,2,1,0,0,40,37,0
42,6,-1.7965700315004405,11,10,0,13,4,4,1,0,0,38,37,0
28,3,0.9801467367585395,10,15,4,9,1,4,0,0,0,50,37,0
20,3,0.5312438480594168,8,9,4,7,3,4,1,0,0,35,37,0
31,3,1.8483027838124397,11,10,2,0,0,1,1,0,0,50,17,0
36,3,-0.014095305330569163,11,10,0,0,4,4,1,0,0,40,1,0
39,0,0.7252417351381792,4,12,4,9,1,4,1,0,0,40,37,1
52,3,0.9056549471598695,8,9,2,0,0,4,1,0,0,40,37,0
27,3,0.44954058260627405,8,9,2,13,0,4,1,0,0,40,37,0
45,3,0.3012230314337102,8,9,0,0,1,4,0,0,0,50,37,0
21,3,0.7447632462092042,3,5,4,7,3,0,1,0,0,40,37,0
25,3,-1.6332324000449938,8,9,4,0,3,4,0,0,0,40,37,0
45,3,-1.383138876741551,8,9,0,0,4,4,0,0,0,38,37,0
59,3,0.9604759435440302,0,6,2,13,0,4,1,0,0,50,37,0
41,3,0.1274471331761684,8,9,2,0,3,4,1,0,0,40,37,0
23,3,-0.8363643181257542,6,13,4,0,3,4,0,0,0,40,37,0
43,3,-0.07051247232583135,11,10,0,0,1,4,1,0,0,45,37,0
42,3,0.20559059366930077,5,11,2,6,0,4,1,0,0,40,37,0
43,3,0.8849506621827765,8,9,2,0,0,4,1,0,0,40,37,0
61,3,0.03031039073510942,8,9,2,0,0,4,1,0,0,40,37,1
28,3,-0.3707533125981955,8,9,2,6,0,4,1,0,0,40,37,0
39,3,-1.7060591195817234,11,10,4,2,1,4,1,0,0,40,37,0
57,3,0.09372085199052115,3,5,0,9,1,4,1,0,0,40,37,0
27,3,1.4472505637209412,6,13,0,5,3,2,1,0,0,40,37,0
51,4,-1.543743496647054,11,10,2,11,0,4,1,0,0,50,37,1
35,3,-0.3755073747060804,6,13,4,11,3,2,0,0,0,40,37,0
34,3,-0.04642063101582523,11,10,4,11,2,2,0,0,0,35,37,0
36,3,0.6625776846001891,8,9,0,2,4,4,1,0,0,40,37,0
33,5,-1.6395366997967542,6,13,2,2,0,4,1,0,0,35,37,0
60,5,-1.6658333235336056,6,13,2,2,0,4,1,0,0,40,37,0
47,0,0.2777168354558348,8,9,2,9,5,2,0,0,0,40,37,0
53,3,-1.8113374804635807,9,14,2,3,5,4,0,0,0,50,37,1
34,3,2.1379790416228373,8,9,2,2,0,4,1,0,0,40,10,0
37,3,1.6562455645989733,6,13,2,5,0,4,1,0,0,40,37,0
27,3,1.617547039711118,8,9,4,0,3,2,0,0,0,40,37,0
31,3,0.6963958317202882,6,13,4,11,1,4,1,0,0,40,37,0
30,3,0.3083081916283116,11,10,2,0,5,4,0,0,0,40,37,0
33,3,0.4609893746873399,8,9,0,13,1,4,1,0,0,45,37,0
41,1,1.7897267673575583,11,10,2,3,0,4,1,0,0,40,37,0
65,3,-0.00500057781983282,11,10,2,3,5,4,0,0,0,40,37,0
30,3,-1.1418185501782627,8,9,4,7,4,4,0,0,0,40,37,0
30,1,-1.764566236585766,11,10,4,5,3,4,1,0,0,40,37,0
42,3,-0.917688636599283,8,9,4,2,1,4,1,0,0,40,37,0
62,3,-0.29421750595797114,5,11,2,3,5,4,0,0,0,45,37,1
33,3,-0.0787459567010813,6,13,2,0,2,1,1,0,0,40,17,0
